"[0, -2.755860619742808, 8.764988436980833, 30.564680990436507, 1.2253101817708227, 1.243985530462473]"
"[-79.0, -82.0, -82.0, -82.0, -81.0, -83.0, -82.0, -81.0, -80.0, -82.0, -83.0, -84.0, -84.0, -83.0, -82.0, -81.0, -81.0, -82.0, -81.0]"
"[-78.0, -79.0, -77.0, -82.0, -80.0, -82.0, -81.0, -79.0, -79.0, -79.0, -80.0, -81.0, -81.0, -81.0, -80.0, -80.0, -80.0, -79.0, -81.0, -80.0]"
"[0, -2.755860619742808, 8.764988436980833, 30.564680990436507, 1.2253101817708227, 1.243985530462473]","[1, -3.101873277247973, 13.823508481445797, 27.18180900201388, 1.1521718621802912, 1.3]"
"[-79.0, -82.0, -82.0, -82.0, -81.0, -83.0, -82.0, -81.0, -80.0, -82.0, -83.0, -84.0, -84.0, -83.0, -82.0, -81.0, -81.0, -82.0, -81.0]","[-82.0, -81.0, -81.0, -81.0, -79.0, -79.0, -79.0, -82.0, -79.0, -80.0, -81.0, -80.0, -80.0, -82.0, -82.0, -81.0, -79.0, -81.0, -82.0, -82.0]"
"[-78.0, -79.0, -77.0, -82.0, -80.0, -82.0, -81.0, -79.0, -79.0, -79.0, -80.0, -81.0, -81.0, -81.0, -80.0, -80.0, -80.0, -79.0, -81.0, -80.0]","[-77.0, -79.0, -79.0, -79.0, -77.0, -77.0, -80.0, -79.0, -75.0, -77.0, -77.0, -77.0, -78.0, -78.0, -79.0, -78.0, -79.0, -77.0, -80.0, -80.0]"
"[0, -2.755860619742808, 8.764988436980833, 30.564680990436507, 1.2253101817708227, 1.243985530462473]","[1, -3.101873277247973, 13.823508481445797, 27.18180900201388, 1.1521718621802912, 1.3]","[2, 0.7407223884030035, 17.040679461620403, 22.943778306754336, 0.8602325267042626, 1.3592277219068185]"
"[-79.0, -82.0, -82.0, -82.0, -81.0, -83.0, -82.0, -81.0, -80.0, -82.0, -83.0, -84.0, -84.0, -83.0, -82.0, -81.0, -81.0, -82.0, -81.0]","[-82.0, -81.0, -81.0, -81.0, -79.0, -79.0, -79.0, -82.0, -79.0, -80.0, -81.0, -80.0, -80.0, -82.0, -82.0, -81.0, -79.0, -81.0, -82.0, -82.0]","[-77.0, -79.0, -79.0, -79.0, -80.0, -78.0, -78.0, -78.0, -79.0, -79.0, -78.0, -78.0, -79.0, -79.0, -78.0, -77.0, -78.0, -78.0, -77.0, -80.0]"
"[-78.0, -79.0, -77.0, -82.0, -80.0, -82.0, -81.0, -79.0, -79.0, -79.0, -80.0, -81.0, -81.0, -81.0, -80.0, -80.0, -80.0, -79.0, -81.0, -80.0]","[-77.0, -79.0, -79.0, -79.0, -77.0, -77.0, -80.0, -79.0, -75.0, -77.0, -77.0, -77.0, -78.0, -78.0, -79.0, -78.0, -79.0, -77.0, -80.0, -80.0]","[-77.0, -75.0, -77.0, -78.0, -77.0, -77.0, -75.0, -74.0, -77.0, -73.0, -77.0, -77.0, -77.0, -77.0, -75.0, -74.0, -75.0, -75.0, -77.0, -77.0]"
"[0, -2.755860619742808, 8.764988436980833, 30.564680990436507, 1.2253101817708227, 1.243985530462473]","[1, -3.101873277247973, 13.823508481445797, 27.18180900201388, 1.1521718621802912, 1.3]","[2, 0.7407223884030035, 17.040679461620403, 22.943778306754336, 0.8602325267042626, 1.3592277219068185]","[3, 5.77698423837047, 16.803399784209624, 21.702790243538516, 1.3336216527946627, 2.177154105707724]"
"[-79.0, -82.0, -82.0, -82.0, -81.0, -83.0, -82.0, -81.0, -80.0, -82.0, -83.0, -84.0, -84.0, -83.0, -82.0, -81.0, -81.0, -82.0, -81.0]","[-82.0, -81.0, -81.0, -81.0, -79.0, -79.0, -79.0, -82.0, -79.0, -80.0, -81.0, -80.0, -80.0, -82.0, -82.0, -81.0, -79.0, -81.0, -82.0, -82.0]","[-77.0, -79.0, -79.0, -79.0, -80.0, -78.0, -78.0, -78.0, -79.0, -79.0, -78.0, -78.0, -79.0, -79.0, -78.0, -77.0, -78.0, -78.0, -77.0, -80.0]","[-78.0, -77.0, -75.0, -77.0, -75.0, -78.0, -78.0, -77.0, -77.0, -77.0, -78.0, -78.0, -77.0, -79.0, -81.0, -78.0, -77.0]"
"[-78.0, -79.0, -77.0, -82.0, -80.0, -82.0, -81.0, -79.0, -79.0, -79.0, -80.0, -81.0, -81.0, -81.0, -80.0, -80.0, -80.0, -79.0, -81.0, -80.0]","[-77.0, -79.0, -79.0, -79.0, -77.0, -77.0, -80.0, -79.0, -75.0, -77.0, -77.0, -77.0, -78.0, -78.0, -79.0, -78.0, -79.0, -77.0, -80.0, -80.0]","[-77.0, -75.0, -77.0, -78.0, -77.0, -77.0, -75.0, -74.0, -77.0, -73.0, -77.0, -77.0, -77.0, -77.0, -75.0, -74.0, -75.0, -75.0, -77.0, -77.0]","[-75.0, -74.0, -75.0, -75.0, -74.0, -74.0, -74.0, -74.0, -75.0, -74.0, -73.0, -75.0, -74.0, -79.0, -78.0, -75.0, -75.0, -80.0, -80.0, -79.0]"
"[0, -2.755860619742808, 8.764988436980833, 30.564680990436507, 1.2253101817708227, 1.243985530462473]","[1, -3.101873277247973, 13.823508481445797, 27.18180900201388, 1.1521718621802912, 1.3]","[2, 0.7407223884030035, 17.040679461620403, 22.943778306754336, 0.8602325267042626, 1.3592277219068185]","[3, 5.77698423837047, 16.803399784209624, 21.702790243538516, 1.3336216527946627, 2.177154105707724]","[4, 10.854914230520123, 16.862032680981773, 35.48850582179281, 1.5, 1.8131464364468746]"
"[-79.0, -82.0, -82.0, -82.0, -81.0, -83.0, -82.0, -81.0, -80.0, -82.0, -83.0, -84.0, -84.0, -83.0, -82.0, -81.0, -81.0, -82.0, -81.0]","[-82.0, -81.0, -81.0, -81.0, -79.0, -79.0, -79.0, -82.0, -79.0, -80.0, -81.0, -80.0, -80.0, -82.0, -82.0, -81.0, -79.0, -81.0, -82.0, -82.0]","[-77.0, -79.0, -79.0, -79.0, -80.0, -78.0, -78.0, -78.0, -79.0, -79.0, -78.0, -78.0, -79.0, -79.0, -78.0, -77.0, -78.0, -78.0, -77.0, -80.0]","[-78.0, -77.0, -75.0, -77.0, -75.0, -78.0, -78.0, -77.0, -77.0, -77.0, -78.0, -78.0, -77.0, -79.0, -81.0, -78.0, -77.0]","[-86.0, -83.0, -84.0, -83.0, -83.0, -83.0, -86.0, -85.0, -82.0, -86.0, -83.0, -82.0, -82.0, -86.0, -83.0, -85.0, -85.0, -82.0]"
"[-78.0, -79.0, -77.0, -82.0, -80.0, -82.0, -81.0, -79.0, -79.0, -79.0, -80.0, -81.0, -81.0, -81.0, -80.0, -80.0, -80.0, -79.0, -81.0, -80.0]","[-77.0, -79.0, -79.0, -79.0, -77.0, -77.0, -80.0, -79.0, -75.0, -77.0, -77.0, -77.0, -78.0, -78.0, -79.0, -78.0, -79.0, -77.0, -80.0, -80.0]","[-77.0, -75.0, -77.0, -78.0, -77.0, -77.0, -75.0, -74.0, -77.0, -73.0, -77.0, -77.0, -77.0, -77.0, -75.0, -74.0, -75.0, -75.0, -77.0, -77.0]","[-75.0, -74.0, -75.0, -75.0, -74.0, -74.0, -74.0, -74.0, -75.0, -74.0, -73.0, -75.0, -74.0, -79.0, -78.0, -75.0, -75.0, -80.0, -80.0, -79.0]","[-77.0, -85.0, -83.0, -83.0, -83.0, -83.0, -80.0, -82.0, -82.0, -83.0, -83.0, -80.0, -78.0, -82.0, -82.0, -81.0, -83.0, -82.0, -81.0, -82.0]"
"[0, -2.755860619742808, 8.764988436980833, 30.564680990436507, 1.2253101817708227, 1.243985530462473]","[1, -3.101873277247973, 13.823508481445797, 27.18180900201388, 1.1521718621802912, 1.3]","[2, 0.7407223884030035, 17.040679461620403, 22.943778306754336, 0.8602325267042626, 1.3592277219068185]","[3, 5.77698423837047, 16.803399784209624, 21.702790243538516, 1.3336216527946627, 2.177154105707724]","[4, 10.854914230520123, 16.862032680981773, 35.48850582179281, 1.5, 1.8131464364468746]","[5, 15.855273668518386, 16.224681367916638, 17.699030677884874, 1.5360257159305635, 2.449489742783178]"
"[-79.0, -82.0, -82.0, -82.0, -81.0, -83.0, -82.0, -81.0, -80.0, -82.0, -83.0, -84.0, -84.0, -83.0, -82.0, -81.0, -81.0, -82.0, -81.0]","[-82.0, -81.0, -81.0, -81.0, -79.0, -79.0, -79.0, -82.0, -79.0, -80.0, -81.0, -80.0, -80.0, -82.0, -82.0, -81.0, -79.0, -81.0, -82.0, -82.0]","[-77.0, -79.0, -79.0, -79.0, -80.0, -78.0, -78.0, -78.0, -79.0, -79.0, -78.0, -78.0, -79.0, -79.0, -78.0, -77.0, -78.0, -78.0, -77.0, -80.0]","[-78.0, -77.0, -75.0, -77.0, -75.0, -78.0, -78.0, -77.0, -77.0, -77.0, -78.0, -78.0, -77.0, -79.0, -81.0, -78.0, -77.0]","[-86.0, -83.0, -84.0, -83.0, -83.0, -83.0, -86.0, -85.0, -82.0, -86.0, -83.0, -82.0, -82.0, -86.0, -83.0, -85.0, -85.0, -82.0]","[-77.0, -78.0, -74.0, -75.0, -74.0, -75.0, -74.0, -74.0, -73.0, -74.0, -73.0, -75.0, -77.0, -75.0, -77.0, -73.0]"
"[-78.0, -79.0, -77.0, -82.0, -80.0, -82.0, -81.0, -79.0, -79.0, -79.0, -80.0, -81.0, -81.0, -81.0, -80.0, -80.0, -80.0, -79.0, -81.0, -80.0]","[-77.0, -79.0, -79.0, -79.0, -77.0, -77.0, -80.0, -79.0, -75.0, -77.0, -77.0, -77.0, -78.0, -78.0, -79.0, -78.0, -79.0, -77.0, -80.0, -80.0]","[-77.0, -75.0, -77.0, -78.0, -77.0, -77.0, -75.0, -74.0, -77.0, -73.0, -77.0, -77.0, -77.0, -77.0, -75.0, -74.0, -75.0, -75.0, -77.0, -77.0]","[-75.0, -74.0, -75.0, -75.0, -74.0, -74.0, -74.0, -74.0, -75.0, -74.0, -73.0, -75.0, -74.0, -79.0, -78.0, -75.0, -75.0, -80.0, -80.0, -79.0]","[-77.0, -85.0, -83.0, -83.0, -83.0, -83.0, -80.0, -82.0, -82.0, -83.0, -83.0, -80.0, -78.0, -82.0, -82.0, -81.0, -83.0, -82.0, -81.0, -82.0]","[-75.0, -75.0, -75.0, -77.0, -75.0, -72.0, -72.0, -71.0, -73.0, -73.0, -71.0, -71.0, -70.0, -70.0, -72.0, -71.0, -72.0, -77.0, -78.0, -70.0]"
"[0, -2.755860619742808, 8.764988436980833, 30.564680990436507, 1.2253101817708227, 1.243985530462473]","[1, -3.101873277247973, 13.823508481445797, 27.18180900201388, 1.1521718621802912, 1.3]","[2, 0.7407223884030035, 17.040679461620403, 22.943778306754336, 0.8602325267042626, 1.3592277219068185]","[3, 5.77698423837047, 16.803399784209624, 21.702790243538516, 1.3336216527946627, 2.177154105707724]","[4, 10.854914230520123, 16.862032680981773, 35.48850582179281, 1.5, 1.8131464364468746]","[5, 15.855273668518386, 16.224681367916638, 17.699030677884874, 1.5360257159305635, 2.449489742783178]","[6, 17.1076847039311, 11.35859031482503, 18.721555168528738, 1.601592005758204, 1.3219304066402282]"
"[-79.0, -82.0, -82.0, -82.0, -81.0, -83.0, -82.0, -81.0, -80.0, -82.0, -83.0, -84.0, -84.0, -83.0, -82.0, -81.0, -81.0, -82.0, -81.0]","[-82.0, -81.0, -81.0, -81.0, -79.0, -79.0, -79.0, -82.0, -79.0, -80.0, -81.0, -80.0, -80.0, -82.0, -82.0, -81.0, -79.0, -81.0, -82.0, -82.0]","[-77.0, -79.0, -79.0, -79.0, -80.0, -78.0, -78.0, -78.0, -79.0, -79.0, -78.0, -78.0, -79.0, -79.0, -78.0, -77.0, -78.0, -78.0, -77.0, -80.0]","[-78.0, -77.0, -75.0, -77.0, -75.0, -78.0, -78.0, -77.0, -77.0, -77.0, -78.0, -78.0, -77.0, -79.0, -81.0, -78.0, -77.0]","[-86.0, -83.0, -84.0, -83.0, -83.0, -83.0, -86.0, -85.0, -82.0, -86.0, -83.0, -82.0, -82.0, -86.0, -83.0, -85.0, -85.0, -82.0]","[-77.0, -78.0, -74.0, -75.0, -74.0, -75.0, -74.0, -74.0, -73.0, -74.0, -73.0, -75.0, -77.0, -75.0, -77.0, -73.0]","[-78.0, -75.0, -78.0, -77.0, -78.0, -78.0, -77.0, -78.0, -74.0, -78.0, -75.0, -75.0, -79.0, -77.0, -74.0, -74.0, -77.0, -77.0, -75.0]"
"[-78.0, -79.0, -77.0, -82.0, -80.0, -82.0, -81.0, -79.0, -79.0, -79.0, -80.0, -81.0, -81.0, -81.0, -80.0, -80.0, -80.0, -79.0, -81.0, -80.0]","[-77.0, -79.0, -79.0, -79.0, -77.0, -77.0, -80.0, -79.0, -75.0, -77.0, -77.0, -77.0, -78.0, -78.0, -79.0, -78.0, -79.0, -77.0, -80.0, -80.0]","[-77.0, -75.0, -77.0, -78.0, -77.0, -77.0, -75.0, -74.0, -77.0, -73.0, -77.0, -77.0, -77.0, -77.0, -75.0, -74.0, -75.0, -75.0, -77.0, -77.0]","[-75.0, -74.0, -75.0, -75.0, -74.0, -74.0, -74.0, -74.0, -75.0, -74.0, -73.0, -75.0, -74.0, -79.0, -78.0, -75.0, -75.0, -80.0, -80.0, -79.0]","[-77.0, -85.0, -83.0, -83.0, -83.0, -83.0, -80.0, -82.0, -82.0, -83.0, -83.0, -80.0, -78.0, -82.0, -82.0, -81.0, -83.0, -82.0, -81.0, -82.0]","[-75.0, -75.0, -75.0, -77.0, -75.0, -72.0, -72.0, -71.0, -73.0, -73.0, -71.0, -71.0, -70.0, -70.0, -72.0, -71.0, -72.0, -77.0, -78.0, -70.0]","[-74.0, -71.0, -74.0, -73.0, -73.0, -73.0, -75.0, -74.0, -72.0, -74.0, -70.0, -71.0, -71.0, -72.0, -71.0, -72.0, -72.0, -74.0, -73.0, -72.0]"
